season,date,home_team,away_team,home_1st,away_1st,home_2nd,away_2nd,home_final,away_final,home_open,away_open,home_close,away_close,home_ml,away_ml,home_2H,away_2H
2021,20211130.0,Nevada,Pepperdine,35,32,44,34,79,66,14,150.5,12.5,149.5,-1000,650,7,78.5
2021,20211130.0,SanJoseState,SouthDakota,33,22,28,30,61,52,139,2,3,137,-165,145,71.5,1.5
2021,20211130.0,Delaware,LongIsland,45,33,30,34,75,67,10.5,152,11,151.5,-650,475,3.5,80
2021,20211130.0,Hoyas,Longwood,36,31,55,52,91,83,10,136,9,136.5,-450,375,4,72.5
2021,20211130.0,Manhattan,FairDickinson,35,41,43,32,78,73,10,140,9,136,-450,375,7.5,72.5
2021,20211130.0,Aggies,NewOrleansU,44,26,41,39,85,65,18.5,138.5,15,137,-1100,700,3.5,71.5
2021,20211130.0,Volunteers,Presbyterian,45,21,41,23,86,44,22.5,130,24.5,131.5,-8000,1800,8.5,68.5
2021,20211130.0,MountStMarys,Howard,31,33,41,37,72,70,pk,137,5,133.5,-190,170,3,70.5
2021,20211130.0,HighPoint,Furman,25,26,34,33,70,74,140,7.5,144.5,11.5,400,-500,74.5,7.5
2021,20211130.0,NJIT,SacredHeart,38,26,37,44,75,70,4,135.5,2.5,134.5,-145,125,71,1.5
2021,20211130.0,Army,Siena,33,28,34,55,67,83,8,131,5,134.5,-200,175,2.5,71.5
2021,20211130.0,Huskies,MDEasternShore,39,31,33,32,72,63,33,133,36.5,133.5,-5000,2000,18.5,70.5
2021,20211130.0,Mountaineers,Bellarmine,37,30,37,25,74,55,14.5,141.5,17,135.5,-1500,850,8,69.5
2021,20211130.0,HoustonU,NorthwesternSt,60,25,39,33,99,58,33,139.5,30.5,137.5,-5000,2000,14,74.5
2021,20211130.0,SouthDakotaState,PrairieViewA&M,49,33,50,57,99,90,16.5,162,16,160,-1600,900,5.5,83.5
2021,20211130.0,Golden Eagles,JacksonState,29,29,54,25,83,54,16.5,133.5,19.5,138.5,-2000,1000,11,71.5
2021,20211201.0,Musketeers,CentralMichigan,41,25,37,20,78,45,23.5,142.5,25,143,-3900,1300,10.5,75
2021,20211201.0,Pennsylvania,Wildcats,21,33,35,38,56,71,141,15.5,138,18.5,950,-1800,71,7.5
2021,20211201.0,Marist,Iona,35,38,36,40,71,78,133.5,6.5,133.5,8,320,-380,72.5,4.5
2021,20211201.0,Akron,Marshall,49,40,39,46,88,86,2,150,151.5,2,115,-135,81.5,3
2021,20211201.0,Evansville,SoIllinois,17,32,35,22,52,54,122.5,2,122,2.5,120,-140,2.5,64.5
2021,20211201.0,MiddleTennSt,TennMartin,34,27,39,34,73,61,12,141.5,10.5,142,-600,450,4.5,72.5
2021,20211201.0,MoreheadState,GeorgiaSouthern,27,24,32,27,59,51,5.5,127,5,125.5,-230,195,2,66
2021,20211201.0,Wofford,Richmond,26,36,38,37,64,73,146,1.5,145.5,3.5,140,-160,0.5,74.5
2021,20211201.0,Duquesne,BowlingGreen,38,32,32,46,70,78,4,146,5,145.5,-190,170,2.5,76.5
2021,20211201.0,Harvard,RhodeIsland,22,38,35,26,57,64,141.5,3.5,140.5,1.5,105,-125,3.5,73
2021,20211201.0,Hofstra,Princeton,50,34,31,43,81,77,4,147.5,3.5,145,-165,145,76,1.5
2021,20211201.0,CoastalCarolina,Gamecocks,36,35,44,21,80,56,141,7.5,142.5,6,210,-250,76,4
2021,20211201.0,MiamiOhio,Bearcats,29,30,29,29,58,59,139.5,4,137,3.5,150,-170,72,2
2021,20211201.0,Temple,LaSalle,39,22,34,35,73,57,8.5,137,7,136,-310,260,71.5,0.5
2021,20211201.0,WesternIllinois,BallState,44,33,49,47,93,80,4.5,154,4,153,-165,145,80,0.5
2021,20211201.0,Georgia,MemphisU,32,34,50,45,82,79,144,11,142,12,500,-700,76,7
2021,20211201.0,Terrapins,Hokies,29,31,29,31,58,62,pk,132.5,pk,132,100,-120,0.5,70.5
2021,20211201.0,Spartans,Cardinals,36,28,37,36,73,64,6.5,133.5,4,137.5,-175,155,72.5,0.5
2021,20211201.0,Wolfpack,Nebraska,38,39,32,31,104,100,6,146,6.5,147,-280,240,4.5,80
2021,20211201.0,UAB,ETennesseeSt,31,32,39,24,70,56,9,136,12,138.5,-700,500,7.5,73
2021,20211201.0,ArizonaState,WashingtonState,10,18,19,33,29,51,1.5,144.5,140,2,110,-130,1.5,69.5
2021,20211201.0,Bradley,NorthernIowa,39,28,32,41,71,69,139.5,2.5,137,4.5,170,-190,74,5
2021,20211201.0,Tigers,CentralFlorida,39,36,46,32,85,68,10,142,10.5,142,-550,425,5.5,77.5
2021,20211201.0,IllinoisState,MissouriSt,32,34,32,30,79,74,151.5,7.5,147,6.5,240,-280,76.5,3.5
2021,20211201.0,SMU,UNLV,44,21,39,43,83,64,6,137.5,8,137.5,-340,280,72.5,1
2021,20211201.0,Cowboys,WichitaState,29,31,22,29,51,60,6.5,136.5,6,134,-260,220,5,70.5
2021,20211201.0,Sooners,Gators,37,36,37,31,74,67,pk,134,133,1.5,100,-120,74,1
2021,20211201.0,NoIllinois,EasternIllinois,29,23,26,22,55,45,7,131.5,6,128,-280,240,2.5,67
2021,20211201.0,Tigers,Ohio,34,22,32,29,66,51,11.5,144.5,11,144,-700,500,3,73.5
2021,20211201.0,LoyolaChicago,IndianaState,39,38,49,38,88,76,17.5,141,18,143,-1500,850,9.5,77
2021,20211201.0,SouthAlabama,SouthernMiss,45,24,40,31,85,55,6.5,136.5,7,136,-320,265,72,0.5
2021,20211201.0,Providence,Red Raiders,28,30,44,38,72,68,136.5,3.5,136.5,2.5,120,-140,72,1
2021,20211201.0,UtahValley,BYU,22,24,33,31,72,65,139,14.5,138,13,650,-1000,73,7.5
2021,20211201.0,UCDavis,Pacific,36,21,27,36,63,57,136.5,1.5,3,135,-155,135,68.5,2.5
2021,20211201.0,ColoradoState,ArkansasLR,43,20,43,35,86,55,20.5,149,20.5,148.5,-2500,1100,6.5,76.5
2021,20211201.0,PennState,MiamiFlorida,23,29,35,34,58,63,5.5,138,2.5,133.5,-155,135,3,69.5
2021,20211201.0,GeorgiaTech,Badgers,31,32,35,38,66,70,132.5,3,129,3.5,140,-160,68,2
2021,20211201.0,Tar Heels,Wolverines,29,27,43,24,72,51,148.5,1.5,151.5,2.5,120,-140,77.5,1
2021,20211201.0,Bruins,Colorado,39,23,34,38,73,61,13,142,13.5,139,-1000,650,4,72
2021,20211201.0,FresnoState,SanDiego,33,20,30,23,63,43,5.5,127.5,4.5,127,-200,175,65,1.5
2021,20211201.0,Ducks,CalRiverside,42,37,29,28,71,65,11.5,129,13,128.5,-850,575,6.5,67.5
2021,20211201.0,Trojans,UtahU,48,28,45,45,93,73,8.5,137.5,7.5,136.5,-340,280,0.5,71.5
2021,20211201.0,USCUpstate,NCCentral,33,30,32,37,65,67,4.5,137,1.5,138.5,-125,105,73.5,0.5
2021,20211201.0,NCAsheville,TheCitadel,31,24,34,34,65,58,pk,148.5,3,154.5,-155,135,78.5,0.5
2021,20211201.0,StonyBrook,American,45,25,35,32,80,57,9,142,8.5,137.5,-360,300,71.5,1.5
2021,20211201.0,Dayton,AlabamaState,36,23,57,31,93,54,18.5,134.5,19.5,139,-2000,1000,9,72.5
2021,20211201.0,St.FrancisPA,Bucknell,42,32,51,35,93,67,4,152.5,4,151.5,-175,155,79.5,0.5
2021,20211201.0,FloridaIntl,FlaGulfCoast,34,30,43,31,77,61,1,141.5,3,141.5,-145,125,1.5,74
2021,20211201.0,St.Josephs,Binghamton,44,35,35,22,79,57,9,144,11.5,146.5,-650,475,4.5,79.5
2021,20211201.0,LoyolaMaryland,ChicagoSt,42,29,36,35,78,64,14,133.5,15,135.5,-1200,750,5,73.5
2021,20211201.0,UMassLowell,Brown,28,33,35,40,63,73,1.5,132.5,132,2,110,-130,1,70
2021,20211201.0,CentralConn,HolyCross,30,25,43,42,73,67,1.511,141,1,136.5,-110,-110,70.5,1.5
2021,20211201.0,KennesawSt,Mercer,34,39,37,34,71,73,141.5,1.5,142,4,155,-175,75.5,1.5
2021,20211201.0,GeoWashington,BostonU,34,26,20,30,54,56,133,2,133,2,105,-125,69.5,3
2021,20211201.0,MDBaltimoreCo,Columbia,49,19,49,41,98,60,11.5,144.5,13.5,145.5,-950,625,2.5,76.5
2021,20211201.0,Fordham,St.FrancisNY,34,23,34,23,68,46,9.5,139,7,138,-350,290,1.5,71.5
2021,20211201.0,Yale,Lehigh,25,33,57,39,82,72,13,142.5,12.5,141.5,-750,525,8,73.5
2021,20211201.0,St.Bonaventure,CoppinState,40,44,53,37,93,81,23.5,137,24.5,138,-8000,1800,13.5,75
2021,20211201.0,Navy,William&Mary,36,30,39,26,75,56,14.5,132,11.5,130.5,-750,525,5.5,69.5
2021,20211201.0,NCWilmington,NorfolkSt,34,34,35,40,69,74,2.5,138,6,139,-200,175,3.5,73.5
2021,20211201.0,FlaAtlantic,Stetson,39,25,44,48,83,73,5,138.5,7,135.5,-270,230,2,71.5
2021,20211201.0,Pirates,Wagner,35,33,50,30,85,63,15.5,136.5,17.5,136,-1900,975,9.5,73.5
2021,20211201.0,Vermont,Dartmouth,38,24,45,41,83,65,11,122.5,12.5,123.5,-800,550,4.5,65.5
2021,20211201.0,LouisianaTech,TexasSouthern,42,23,45,37,87,60,10,137.5,12,143.5,-800,550,3,76
2021,20211201.0,Winthrop,Hartford,42,38,40,37,82,75,9.5,150.5,11,148.5,-650,475,6,80
2021,20211201.0,Cyclones,ArkPineBluff,38,22,45,42,83,64,30,138.5,27.5,139.5,-3500,1500,12,71
2021,20211201.0,Razorbacks,CentralArkansas,41,35,56,25,97,60,31,149.5,33.5,151.5,-4500,1800,17.5,80.5
2021,20211201.0,KansasState,AlbanyNY,29,20,42,23,71,43,17.5,129.5,17.5,130,-1600,900,8.5,66.5
2021,20211201.0,UTRioGrandeValley,TexasA&MCorpus,36,34,41,49,77,83,6.5,148,4,149,-180,160,2.5,78.5
2021,20211201.0,NorthAlabama,MissValleySt,41,31,31,27,72,58,21.5,142,21,140,-2500,1100,10.5,73.5
2021,20211201.0,SeattleU,McNeeseState,40,33,38,29,78,62,13,144.5,14.5,147.5,-1100,700,7,78.5
2021,20211202.0,ClevelandState,NorthernKentucky,39,25,33,33,72,58,2.5,135,4,133,-175,155,71,1.5
2021,20211202.0,IPFW,WrightState,35,47,38,39,73,86,154.5,2.5,151.5,4.5,NL,NL,1,81
2021,20211202.0,IUPUI,DetroitU,12,38,33,31,45,69,134,6.5,130,7,NL,NL,1,66.5
2021,20211202.0,No.Colorado,MontanaState,30,28,34,36,77,75,2,146,2.5,142,-140,120,1.5,74
2021,20211202.0,Horned Frogs,OralRoberts,39,29,32,34,71,63,10.5,145,8,147.5,-400,320,2.5,77.5
2021,20211202.0,MississippiSt,Lamar,38,30,37,30,75,60,23.5,136,23,133.5,NL,NL,11.5,70
2021,20211202.0,IllinoisChicago,Oakland,29,41,48,40,77,81,135.5,4,136.5,5.5,185,-225,0.5,73.5
2021,20211202.0,WiscGreenBay,RobertMorris,31,30,39,28,70,58,2,135.5,2,134,-135,115,1.5,70.5
2021,20211202.0,WiscMilwaukee,YoungstownState,29,28,39,42,68,70,7.5,138,3,135,-210,175,2,70.5
2021,20211202.0,Wyoming,DenverU,38,41,39,23,77,64,19.5,136,19.5,136.5,NL,NL,12,74
2021,20211202.0,WeberState,NorthernArizona,28,18,39,26,67,44,18,143.5,15,143.5,NL,NL,6,72.5
2021,20211202.0,Drake,Valparaiso,40,32,33,34,73,66,14.5,135.5,13.5,134,NL,NL,5.5,71
2021,20211202.0,IdahoState,PortlandState,25,32,30,31,55,63,2.5,129.5,6,132.5,-240,200,5.5,70
2021,20211202.0,E.Washington,SouthernUtah,31,44,45,45,76,89,151,3,155.5,6,NL,NL,0.5,82
2021,20211202.0,GrandCanyon,TexSanAntonio,34,29,40,42,74,71,13.5,133.5,14.5,136,NL,NL,7,72
2021,20211202.0,UtahState,SaintMarysCA,20,16,38,44,58,60,pk,129,2,128,-120,100,65,0.5
2021,20211202.0,SacramentoState,Montana,26,31,32,34,58,65,135,6.5,130,5,167,-192,NL,NL
2021,20211202.0,CaliforniaBaptist,CalPolySLO,33,32,31,23,64,55,9.5,136,10,133.5,-525,400,6,70.5
2021,20211202.0,UCSanDiego,EasternMichigan,40,39,43,35,83,74,6,145.5,7.5,142.5,NL,NL,4.5,76.5
2021,20211202.0,California,OregonState,34,33,39,28,73,61,2,125,2.5,127,NL,NL,1.5,69
2021,20211202.0,Lafayette,SacredHeart,35,40,32,34,67,74,3,143,1.5,143.5,-135,115,2.5,77
2021,20211202.0,Drexel,FairDickinson,38,30,48,35,86,65,13,147,14.5,142.5,-900,600,6.5,75
2021,20211202.0,Towson,LongIsland,34,30,38,33,72,63,8,142,11,142.5,-500,375,5.5,74.5
2021,20211202.0,Liberty,Tigers,35,14,31,31,66,45,3.5,129,5.5,125.5,-200,170,65.5,1
2021,20211202.0,DelawareState,Delaware,20,26,28,33,48,59,147.5,14.5,146.5,17,NL,NL,75,8.5
2021,20211202.0,CharlestonSou,Jacksonville,23,27,33,40,56,67,137,4,135.5,2,155,-175,pk,70.5
2021,20211202.0,Belmont,Lipscomb,47,26,47,39,94,65,13,152,15,151,NL,NL,3.5,79
2021,20211203.0,BostonCollege,Fighting Irish,37,27,36,30,73,57,135.5,4.5,130.5,5,180,-210,69.5,5
2021,20211203.0,Furman,CollCharleston,34,42,44,36,91,88,9.5,157,7.5,162,-300,250,6,84.5
2021,20211203.0,Fighting Illini,Rutgers,43,23,43,28,86,51,10.5,134,9,132.5,-380,320,2,71.5
2021,20211203.0,St.Johns,Jayhawks,30,43,45,52,75,95,156.5,7.5,157.5,7,240,-280,83,1.5
2021,20211203.0,Canisius,Fairfield,36,37,32,37,68,74,1.5,141.5,1.5,143.5,-125,105,1,76.5
2021,20211203.0,Siena,Manhattan,32,28,32,36,72,77,1,127.5,3.5,127,-165,145,0.5,68
2021,20211203.0,Niagara,Monmouth,27,25,22,32,49,57,1,135,140,2.5,130,-150,70,2
2021,20211203.0,Iona,Rider,45,26,35,28,80,54,13,139,12.5,141,-1000,650,3,77
2021,20211203.0,Quinnipiac,St.Peter's,29,34,30,35,59,69,137.5,2,135.5,4.5,170,-190,71,1.5
2021,20211203.0,Longhorns,UTRioGrandeValley,46,41,42,17,88,58,28.5,141,25.5,140,-4500,1500,13,76
2021,20211203.0,Cavaliers,Pittsburgh,30,26,27,30,57,56,14.5,117.5,15,112.5,-1200,750,8.5,59.5
2021,20211203.0,UTEP,NewMexicoState,30,32,39,40,69,72,pk,137,135,1.5,105,-125,70.5,0.5
2021,20211203.0,BoiseState,Tulsa,27,26,36,32,63,58,8.5,129,10,131.5,-500,400,5.5,68
2021,20211203.0,Boilermakers,Hawkeyes,39,26,38,44,77,70,9.5,158.5,15.5,158,-1200,750,5.5,80.5
2021,20211203.0,SanJoseState,NorthDakota,27,26,49,25,76,51,6,141,6.5,135.5,-285,245,4,69.5
2021,20211203.0,PortlandU,VMI,31,49,51,41,82,90,2,142.5,5,145,-220,190,6.5,77
2021,20211203.0,CalSantaBarb,Pepperdine,41,41,45,33,86,74,10,137.5,8,137,-400,330,5,76
2021,20211203.0,SouthFlorida,SoCarolinaSt,34,36,30,29,64,65,17.5,128.5,14.5,130,-1400,800,8,69.5
2021,20211203.0,Northeastern,Colgate,23,37,51,32,74,69,pk,135.5,133.5,3,130,-150,1.5,70.5
2021,20211203.0,Cornell,CoppinState,55,35,37,42,92,77,8,154,7.5,161.5,-330,270,2,85.5
2021,20211203.0,ULLafayette,NewOrleansU,34,32,46,35,80,67,10,151.5,10,151.5,-550,425,5,79
2021,20211203.0,HoustonU,Bryant,52,21,59,23,111,44,23,139,23,142,-5000,1500,8.5,74.5
2021,20211204.0,Wildcats,St.Josephs,34,22,47,30,81,52,22.5,143,22,141.5,-3000,1200,9.5,71.5
2021,20211204.0,IndianaU,Nebraska,26,22,42,33,68,55,11.5,142.5,11.5,142.5,-600,450,5.5,73.5
2021,20211204.0,WiscMilwaukee,RobertMorris,36,37,41,32,77,69,3.5,139,4.5,138,-200,175,3.5,74
2021,20211204.0,Massachusetts,Harvard,43,42,44,35,87,77,3,151.5,5,152,-200,175,3,82
2021,20211204.0,Mississippi,MemphisU,30,26,37,37,67,63,137.5,1.5,136,1,100,-120,72.5,1
2021,20211204.0,MiamiFlorida,Tigers,34,40,46,35,80,75,1,139.5,2.5,133.5,-140,120,2.5,72.5
2021,20211204.0,IUPUI,Oakland,20,36,25,42,45,78,130,14,130,15,750,-1200,69,5
2021,20211204.0,Badgers,Golden Eagles,34,31,55,45,89,76,8,137,7,138,-280,240,3.5,74
2021,20211204.0,IndianaState,MiamiOhio,37,39,32,29,69,68,148.5,1.5,148,2.5,125,-145,78.5,1.5
2021,20211204.0,IPFW,NorthernKentucky,36,20,35,37,71,57,147,5.5,143,2,115,-135,73,5
2021,20211204.0,NebraskaOmaha,E.Washington,46,48,35,44,81,92,147,5.5,147.5,4,170,-190,79,1
2021,20211204.0,Wolverines,Aztecs,36,34,36,24,72,58,7.5,125.5,9,126,-400,330,4.5,68.5
2021,20211204.0,Dayton,NoIllinois,41,22,38,19,79,41,19,127,17.5,124.5,-1600,900,6,66
2021,20211204.0,Mercer,GeorgiaState,36,38,47,39,83,77,145.5,2.5,146,2,115,-135,77.5,0.5
2021,20211204.0,Tigers,Yale,47,30,39,34,86,64,15,148,15.5,149.5,-1200,750,5.5,79
2021,20211204.0,Wolfpack,Cardinals,29,43,39,30,68,73,137.5,1.5,138.5,4,150,-170,1.5,73.5
2021,20211204.0,Providence,RhodeIsland,35,24,31,28,66,52,5,137,4.5,133.5,-200,175,71.5,1
2021,20211204.0,Hokies,Demon Deacons,34,38,27,42,61,80,10.5,133.5,8.5,135,-400,330,6.5,71
2021,20211204.0,Evansville,TennesseeTech,28,23,31,28,59,51,3.5,132.5,3,131,-165,145,0.5,68.5
2021,20211204.0,Colorado,Volunteers,24,34,30,35,54,69,139.5,4.5,137,5.5,190,-220,73,0.5
2021,20211204.0,WesternIllinois,TennMartin,37,24,44,40,81,64,13.5,151.5,13,149.5,-800,550,4.5,78.5
2021,20211204.0,CharlotteU,GeoWashington,41,29,45,50,86,79,5.5,130.5,6,130,-270,230,0.5,70
2021,20211204.0,Bradley,SIUEdwardsville,45,26,35,29,80,55,10,133.5,11,133,-650,475,2,72
2021,20211204.0,Davidson,William&Mary,35,20,35,26,70,46,20,139.5,19.5,138,-2000,1000,7.5,72
2021,20211204.0,ClevelandState,WrightState,45,33,40,42,85,75,4.5,144.5,2.5,143.5,-145,125,77,1.5
2021,20211204.0,Temple,Pennsylvania,39,27,42,45,81,72,5,138,4,133.5,-170,150,70.5,2
2021,20211204.0,MissouriSt,BYU,27,35,41,39,68,74,140,2.5,140,1.5,105,-125,1.5,74
2021,20211204.0,Razorbacks,ArkansasLR,49,34,44,44,93,78,25,147.5,27.5,148,-3900,1300,12.5,79.5
2021,20211204.0,Depaul,LoyolaChicago,37,31,27,37,64,68,141.5,5,145,4.5,175,-200,76.5,4
2021,20211204.0,St.Bonaventure,Buffalo,35,29,33,36,68,65,3.5,150,3.5,145,-165,145,0.5,76.5
2021,20211204.0,ColoradoState,SaintMarysCA,35,24,39,34,74,58,3,135,4.5,137,-190,170,70.5,0.5
2021,20211204.0,Seminoles,Orange,32,24,28,39,60,63,8.5,150.5,7,150,-290,245,1.5,76.5
2021,20211204.0,Princeton,Drexel,37,41,34,30,81,79,4.5,143,4,141,-165,145,3,76
2021,20211204.0,SacramentoState,MontanaState,27,41,39,27,66,68,140,6.5,133,6,225,-265,0.5,70
2021,20211204.0,ChicagoSt,TennesseeState,25,20,34,29,59,49,2.5,148.5,144.5,7.5,250,-300,72,6
2021,20211204.0,SantaClara,LouisianaTech,32,33,43,45,75,78,2.5,148.5,3.5,147.5,-165,145,2.5,78.5
2021,20211204.0,IdahoU,SouthernUtah,33,36,42,45,75,81,151,16.5,153,16,750,-1200,79.5,8
2021,20211204.0,Spartans,Toledo,43,23,38,45,81,68,14,145.5,13.5,148.5,-900,600,2.5,77
2021,20211204.0,WashingtonState,Trojans,32,30,29,33,61,63,138.5,1,1,137.5,-110,-110,0.5,72
2021,20211204.0,SMU,Vanderbilt,28,40,56,32,84,72,3.5,137.5,5.5,137.5,-220,190,6,72
2021,20211204.0,FresnoState,CSNorthridge,39,17,22,26,61,43,13,123,13.5,121.5,-900,600,3.5,63.5
2021,20211204.0,WiscGreenBay,YoungstownState,31,40,27,42,58,82,2.5,133.5,pk,132,-110,-110,3,70.5
2021,20211204.0,LongBeachState,LoyolaMarymount,37,30,37,47,74,77,148.5,8,148,8.5,270,-330,76.5,7
2021,20211204.0,Marshall,Duquesne,26,33,46,38,72,71,8.5,154,8,154,-360,300,7,78.5
2021,20211204.0,GeorgeMason,OldDominion,26,25,24,35,50,60,7.5,127.5,8.5,127.5,-330,270,4.5,67
2021,20211204.0,MurrayState,MiddleTennSt,44,40,49,47,93,87,12.5,132.5,12,131,-800,550,6,76
2021,20211204.0,IdahoState,NorthernArizona,28,25,42,48,70,73,5,128.5,5.5,127,-230,195,2.5,66.5
2021,20211204.0,Bulldogs,Crimson Tide,35,51,47,40,82,91,8.5,160.5,9.5,164.5,-450,375,8,88
2021,20211204.0,WeberState,PortlandState,41,29,39,40,80,69,15.5,141.5,14.5,142,-1200,750,5.5,74
2021,20211204.0,CSFullerton,Pacific,31,23,35,34,66,57,2.5,133.5,3.5,131.5,-165,145,0.5,68.5
2021,20211204.0,SaintLouis,UAB,48,41,24,36,72,77,2,145,1.5,141.5,-130,110,77,1.5
2021,20211204.0,No.Colorado,Montana,36,44,42,31,78,75,4.5,137.5,3,132.5,-150,130,3.5,74
2021,20211204.0,Bluejays,Cyclones,23,23,35,41,58,64,5,139,5.5,138,-230,195,3.5,69.5
2021,20211204.0,SoIllinois,SouthernMiss,32,23,34,18,66,41,10.5,125.5,10,126,-500,400,3.5,64.5
2021,20211204.0,SanFrancisco,UNLV,40,35,43,27,83,62,13,134.5,10,134,-550,425,5,73
2021,20211204.0,LoyolaMaryland,MountStMarys,37,34,24,21,61,55,2,128,3,127,-150,130,1.5,68.5
2021,20211204.0,CoastalCarolina,Winthrop,36,28,38,36,74,64,148.5,1.5,149.5,3,135,-155,78.5,3.5
2021,20211204.0,BostonU,Binghamton,27,30,41,33,68,63,11.5,132,13.5,132.5,-1100,700,8.5,69.5
2021,20211204.0,Tulane,AlcornState,41,31,44,33,85,64,12,130,13.5,132.5,-1100,700,5.5,71.5
2021,20211204.0,Columbia,Maine,39,25,38,41,77,66,5.5,129,3.5,126.5,-155,135,67.5,1.5
2021,20211204.0,LaSalle,HolyCross,37,37,47,28,84,65,12.5,138,12,136,-750,525,7.5,73.5
2021,20211204.0,Hofstra,Bucknell,39,33,49,36,88,69,13.5,154.5,15,152.5,-1600,900,7,81
2021,20211204.0,NCAsheville,NCCentral,36,32,46,34,82,66,8.5,135.5,7.5,137,-350,290,3.5,73.5
2021,20211204.0,Longwood,DelawareState,34,27,44,31,78,58,19,135.5,17,135.5,-2000,1000,8,71.5
2021,20211204.0,ULMonroe,NorthwesternSt,40,35,44,36,84,71,10.5,148.5,10,147,-550,425,5,78
2021,20211204.0,EastCarolina,GardnerWebb,23,27,39,25,62,52,4,141,4,141.5,-200,175,3,73.5
2021,20211204.0,Ohio,St.FrancisPA,41,30,37,45,78,75,14.5,146.5,12.5,146.5,-1000,650,5.5,78
2021,20211204.0,Mountaineers,Radford,42,24,25,27,67,51,18.5,131.5,19,131,-3000,1200,6,69
2021,20211204.0,Wyoming,McNeeseState,33,26,46,32,79,58,19.5,131.5,21,145.5,-4000,1400,10.5,76.5
2021,20211204.0,IllinoisState,JacksonState,30,32,25,29,55,61,9.5,138,9,138,-600,450,6,73
2021,20211204.0,NewHampshire,CentralConn,40,23,27,22,67,45,15,132,15,130.5,-1600,900,5,69
2021,20211204.0,VaCommonwealth,Campbell,31,32,34,29,65,61,10,114.5,10,115.5,-600,450,5.5,62.5
2021,20211204.0,Huskies,Grambling,47,30,41,29,88,59,25.5,137,26,138.5,-8000,1800,10.5,73.5
2021,20211204.0,AirForce,Army,45,13,31,45,76,58,1,129.5,3,129,-165,145,68.5,2.5
2021,20211204.0,AbileneChristian,IncarnateWord,55,27,43,38,98,65,20,136.5,17.5,133,-2000,1000,4,72
2021,20211204.0,Lehigh,MDEasternShore,41,39,34,42,75,81,8.5,132,7,132.5,-330,270,4,73.5
2021,20211204.0,Bears,ArkPineBluff,44,21,55,33,99,54,41.5,141.5,39,143.5,-20000,2200,14,73.5
2021,20211204.0,ArkansasState,CentralArkansas,51,35,44,47,95,82,16,143,15,143.5,-1600,900,4.5,75.5
2021,20211204.0,Hampton,NorfolkSt,33,25,25,32,58,57,140,3,137,2.5,125,-145,71.5,2.5
2021,20211204.0,Howard,American,43,22,47,34,90,56,5.5,147.5,5,147,-220,190,76,1.5
2021,20211204.0,USCUpstate,WesternCarolina,39,43,34,35,73,78,144.5,1,146,2,115,-135,79,0.5
2021,20211204.0,StonyBrook,Wagner,23,30,26,48,49,78,3,137.5,4.5,137,-185,165,2,73
2021,20211204.0,Elon,HighPoint,32,40,45,43,77,83,4.5,137,5.5,137.5,-230,195,5,74.5
2021,20211204.0,FloridaIntl,Stetson,35,27,37,38,72,65,5,135,7.5,134.5,-310,260,2.5,72
2021,20211204.0,FlaGulfCoast,Dartmouth,30,36,31,25,78,68,5,139,6,137,-260,220,5,72.5
2021,20211204.0,Akron,Southern,31,21,48,41,79,62,11.5,137,11,139.5,-750,525,3,70.5
2021,20211204.0,Merrimack,UMassLowell,37,27,20,34,57,61,4.5,125.5,4.5,124.5,-200,175,0.5,67
2021,20211204.0,WesternKentucky,EasternKentucky,39,38,46,42,85,80,6.5,153.5,3.5,154.5,-170,150,2,81.5
2021,20211204.0,HoustonBaptist,OralRoberts,27,34,40,51,67,85,148.5,12,149.5,14.5,700,-1100,79.5,7
2021,20211204.0,GrandCanyon,MissValleySt,38,16,53,28,91,44,31,134.5,30,134.5,-3500,1500,11,70.5
2021,20211204.0,JacksonvilleSt,SouthAlabama,27,28,37,46,64,74,5,136,3.5,135.5,-160,140,2,70.5
2021,20211205.0,Terrapins,Northwestern,27,30,34,37,61,67,3,137,5.5,135.5,-210,180,4.5,72
2021,20211205.0,Niagara,Fairfield,33,35,38,46,71,81,4,128,3.5,126.5,-160,140,3,68
2021,20211205.0,Canisius,Monmouth,26,47,39,32,65,79,145.5,4,149.5,6,200,-240,1.5,78.5
2021,20211205.0,CentralMichigan,WesternIllinois,31,59,39,38,70,97,150.5,5.5,151.5,6,200,-240,3,80
2021,20211205.0,WesternMichigan,Valparaiso,30,32,30,39,60,71,137,4.5,136,6,200,-240,70.5,3.5
2021,20211205.0,MississippiSt,Minnesota,32,35,44,46,76,81,8.5,128.5,12,127.5,-750,525,7,69.5
2021,20211205.0,NorthernIowa,Richmond,27,28,25,32,52,60,148,2,2,147,-130,110,1,76.5
2021,20211205.0,Rider,Marist,24,37,43,42,67,79,2.5,132.5,pk,131,-115,-105,3,69.5
2021,20211205.0,Manhattan,Quinnipiac,31,33,42,57,73,90,6,137,5.5,136,-240,200,4,71.5
2021,20211205.0,St.Peter's,Siena,25,36,33,24,58,60,9,127.5,8,124,-350,290,6.5,67
2021,20211205.0,IllinoisChicago,DetroitU,27,21,29,43,56,64,2,142,pk,140.5,-115,-105,72,1.5
2021,20211205.0,Gamecocks,Hoyas,36,27,44,40,80,67,4.5,145.5,5,147.5,-200,175,0.5,78
2021,20211205.0,TexasState,DenverU,35,28,36,30,71,58,13,132,14.5,129.5,-1400,800,7,68.5
